x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-14.0,37.0,-998.0,2021/03/25,00:55:51.160702
-17.0,31.0,-996.0,2021/03/25,00:55:51.176949
-19.0,27.0,-1002.0,2021/03/25,00:55:51.193199
-15.0,29.0,-1000.0,2021/03/25,00:55:51.209546
-14.0,22.0,-1000.0,2021/03/25,00:55:51.225784
-12.0,23.0,-1005.0,2021/03/25,00:55:51.242026
-14.0,22.0,-996.0,2021/03/25,00:55:51.258277
-9.0,27.0,-997.0,2021/03/25,00:55:51.274525
-11.0,24.0,-1001.0,2021/03/25,00:55:51.290769
-14.0,22.0,-1002.0,2021/03/25,00:55:51.307018
-9.0,25.0,-1003.0,2021/03/25,00:55:51.323453
-14.0,25.0,-1000.0,2021/03/25,00:55:51.339710
-14.0,24.0,-998.0,2021/03/25,00:55:51.355963
-11.0,24.0,-1004.0,2021/03/25,00:55:51.372200
-8.0,24.0,-1009.0,2021/03/25,00:55:51.388451
-17.0,23.0,-1007.0,2021/03/25,00:55:51.404692
