x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-17.0,29.0,-1005.0,2021/03/25,01:02:28.816822
-17.0,29.0,-999.0,2021/03/25,01:02:28.833061
-18.0,34.0,-1001.0,2021/03/25,01:02:28.849295
-20.0,34.0,-1006.0,2021/03/25,01:02:28.865737
-19.0,34.0,-1000.0,2021/03/25,01:02:28.881964
-18.0,33.0,-997.0,2021/03/25,01:02:28.898207
-20.0,34.0,-1005.0,2021/03/25,01:02:28.914443
-21.0,30.0,-1002.0,2021/03/25,01:02:28.930679
-21.0,33.0,-1004.0,2021/03/25,01:02:28.947160
-19.0,28.0,-998.0,2021/03/25,01:02:28.963397
-15.0,31.0,-1002.0,2021/03/25,01:02:28.979636
-18.0,35.0,-998.0,2021/03/25,01:02:28.995868
-20.0,31.0,-1001.0,2021/03/25,01:02:29.012102
-20.0,28.0,-1001.0,2021/03/25,01:02:29.028338
-18.0,29.0,-999.0,2021/03/25,01:02:29.044587
-18.0,33.0,-1007.0,2021/03/25,01:02:29.060844
-17.0,32.0,-1003.0,2021/03/25,01:02:29.077084
-19.0,27.0,-1005.0,2021/03/25,01:02:29.093324
-19.0,31.0,-1000.0,2021/03/25,01:02:29.109552
-20.0,33.0,-1002.0,2021/03/25,01:02:29.125794
-17.0,34.0,-1003.0,2021/03/25,01:02:29.142037
-16.0,36.0,-1002.0,2021/03/25,01:02:29.158276
-13.0,36.0,-1006.0,2021/03/25,01:02:29.174514
-22.0,29.0,-1004.0,2021/03/25,01:02:29.190748
-17.0,29.0,-1001.0,2021/03/25,01:02:29.206997
-21.0,31.0,-999.0,2021/03/25,01:02:29.223267
-15.0,37.0,-999.0,2021/03/25,01:02:29.239503
-18.0,32.0,-1003.0,2021/03/25,01:02:29.255740
